"subj","trial","choice","rxn_time","machine","StimuliSeen","stim","S0","S1","S2","Selse"
"1",49,"YES",7090.20000000298,1,23,1.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,-0.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,-0.875,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,1.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,2.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,0.125,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,2.875,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,2.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,0.875,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,0.375,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,-0.875,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,1.125,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,0.875,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,0.375,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,1.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,1.375,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,-0.625,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,-1.125,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,-1.375,0.375,-1.375,-1.125,-0.625
"1",49,"YES",7090.20000000298,1,23,0.375,0.375,-1.375,-1.125,-0.625
"1",50,NA,12104.596,0,40,0.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-2.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,1.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-2.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,2.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-2.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,2.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-2.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,1.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-2.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,1.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,2.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,2.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,0.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.625,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,2.375,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,1.875,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-1.125,-0.375,-1.125,-0.125,-1.125
"1",50,NA,12104.596,0,40,-0.375,-0.375,-1.125,-0.125,-1.125
"1",51,"YES",2106.59999999404,2,7,2.875,2.625,1.875,-0.625,1.625
"1",51,"YES",2106.59999999404,2,7,1.375,2.625,1.875,-0.625,1.625
"1",51,"YES",2106.59999999404,2,7,-0.625,2.625,1.875,-0.625,1.625
"1",51,"YES",2106.59999999404,2,7,1.625,2.625,1.875,-0.625,1.625
"1",51,"YES",2106.59999999404,2,7,-0.625,2.625,1.875,-0.625,1.625
"1",51,"YES",2106.59999999404,2,7,1.875,2.625,1.875,-0.625,1.625
"1",51,"YES",2106.59999999404,2,7,2.625,2.625,1.875,-0.625,1.625
"1",52,"NO",1542.59999999404,0,5,2.875,2.125,-0.875,-2.875,-2.875
"1",52,"NO",1542.59999999404,0,5,-2.875,2.125,-0.875,-2.875,-2.875
"1",52,"NO",1542.59999999404,0,5,-2.875,2.125,-0.875,-2.875,-2.875
"1",52,"NO",1542.59999999404,0,5,-0.875,2.125,-0.875,-2.875,-2.875
"1",52,"NO",1542.59999999404,0,5,2.125,2.125,-0.875,-2.875,-2.875
"1",53,"NO",1906.79999999702,-2,6,2.875,-2.875,-1.625,0.625,-2.875
"1",53,"NO",1906.79999999702,-2,6,-2.875,-2.875,-1.625,0.625,-2.875
"1",53,"NO",1906.79999999702,-2,6,-2.875,-2.875,-1.625,0.625,-2.875
"1",53,"NO",1906.79999999702,-2,6,0.625,-2.875,-1.625,0.625,-2.875
"1",53,"NO",1906.79999999702,-2,6,-1.625,-2.875,-1.625,0.625,-2.875
"1",53,"NO",1906.79999999702,-2,6,-2.875,-2.875,-1.625,0.625,-2.875
"1",54,"NO",1657.5,0,5,0.625,-2.375,-0.375,-0.125,-1.875
"1",54,"NO",1657.5,0,5,-1.875,-2.375,-0.375,-0.125,-1.875
"1",54,"NO",1657.5,0,5,-0.125,-2.375,-0.375,-0.125,-1.875
"1",54,"NO",1657.5,0,5,-0.375,-2.375,-0.375,-0.125,-1.875
"1",54,"NO",1657.5,0,5,-2.375,-2.375,-0.375,-0.125,-1.875
"1",55,"NO",1429,-1,4,0.125,-0.625,-0.875,-1.625,0.125
"1",55,"NO",1429,-1,4,-1.625,-0.625,-0.875,-1.625,0.125
"1",55,"NO",1429,-1,4,-0.875,-0.625,-0.875,-1.625,0.125
"1",55,"NO",1429,-1,4,-0.625,-0.625,-0.875,-1.625,0.125
"1",56,"NO",2225.20000000298,-2,7,0.375,-2.125,-2.875,0.125,1.125
"1",56,"NO",2225.20000000298,-2,7,-0.125,-2.125,-2.875,0.125,1.125
"1",56,"NO",2225.20000000298,-2,7,-2.875,-2.125,-2.875,0.125,1.125
"1",56,"NO",2225.20000000298,-2,7,1.125,-2.125,-2.875,0.125,1.125
"1",56,"NO",2225.20000000298,-2,7,0.125,-2.125,-2.875,0.125,1.125
"1",56,"NO",2225.20000000298,-2,7,-2.875,-2.125,-2.875,0.125,1.125
"1",56,"NO",2225.20000000298,-2,7,-2.125,-2.125,-2.875,0.125,1.125
"1",57,"NO",1622.79999999702,-1,5,0.625,-1.625,-1.625,-2.625,-0.375
"1",57,"NO",1622.79999999702,-1,5,-0.375,-1.625,-1.625,-2.625,-0.375
"1",57,"NO",1622.79999999702,-1,5,-2.625,-1.625,-1.625,-2.625,-0.375
"1",57,"NO",1622.79999999702,-1,5,-1.625,-1.625,-1.625,-2.625,-0.375
"1",57,"NO",1622.79999999702,-1,5,-1.625,-1.625,-1.625,-2.625,-0.375
"1",58,"YES",1522.89999999106,1,5,2.875,2.125,2.875,0.125,1.125
"1",58,"YES",1522.89999999106,1,5,1.125,2.125,2.875,0.125,1.125
"1",58,"YES",1522.89999999106,1,5,0.125,2.125,2.875,0.125,1.125
"1",58,"YES",1522.89999999106,1,5,2.875,2.125,2.875,0.125,1.125
"1",58,"YES",1522.89999999106,1,5,2.125,2.125,2.875,0.125,1.125
"1",59,"YES",2563.70000000298,2,8,0.625,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,0.125,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,-0.125,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,-0.375,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,2.375,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,2.875,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,0.125,0.125,0.125,2.875,2.375
"1",59,"YES",2563.70000000298,2,8,0.125,0.125,0.125,2.875,2.375
"1",60,"YES",2725.39999999106,0,9,2.875,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,2.625,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,2.875,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,0.875,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,0.375,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,-0.625,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,-1.125,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,0.125,-2.375,0.125,-1.125,-0.625
"1",60,"YES",2725.39999999106,0,9,-2.375,-2.375,0.125,-1.125,-0.625
"1",61,"YES",2496.20000000298,1,8,2.875,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,1.125,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,1.625,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,-1.625,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,2.625,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,1.625,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,-0.125,2.875,-0.125,1.625,2.625
"1",61,"YES",2496.20000000298,1,8,2.875,2.875,-0.125,1.625,2.625
"1",62,"YES",2377,2,7,2.875,0.625,-1.125,-1.875,1.875
"1",62,"YES",2377,2,7,0.875,0.625,-1.125,-1.875,1.875
"1",62,"YES",2377,2,7,2.375,0.625,-1.125,-1.875,1.875
"1",62,"YES",2377,2,7,1.875,0.625,-1.125,-1.875,1.875
"1",62,"YES",2377,2,7,-1.875,0.625,-1.125,-1.875,1.875
"1",62,"YES",2377,2,7,-1.125,0.625,-1.125,-1.875,1.875
"1",62,"YES",2377,2,7,0.625,0.625,-1.125,-1.875,1.875
"1",63,"YES",2399.59999999404,2,7,2.875,0.625,2.625,-2.375,2.875
"1",63,"YES",2399.59999999404,2,7,2.375,0.625,2.625,-2.375,2.875
"1",63,"YES",2399.59999999404,2,7,1.125,0.625,2.625,-2.375,2.875
"1",63,"YES",2399.59999999404,2,7,2.875,0.625,2.625,-2.375,2.875
"1",63,"YES",2399.59999999404,2,7,-2.375,0.625,2.625,-2.375,2.875
"1",63,"YES",2399.59999999404,2,7,2.625,0.625,2.625,-2.375,2.875
"1",63,"YES",2399.59999999404,2,7,0.625,0.625,2.625,-2.375,2.875
"1",64,"NO",1715.70000000298,-1,5,0.875,-2.875,-0.625,0.875,-0.625
"1",64,"NO",1715.70000000298,-1,5,-0.625,-2.875,-0.625,0.875,-0.625
"1",64,"NO",1715.70000000298,-1,5,0.875,-2.875,-0.625,0.875,-0.625
"1",64,"NO",1715.70000000298,-1,5,-0.625,-2.875,-0.625,0.875,-0.625
"1",64,"NO",1715.70000000298,-1,5,-2.875,-2.875,-0.625,0.875,-0.625
"1",65,"NO",1407.39999999106,-2,4,0.375,-1.125,-1.875,-2.875,0.375
"1",65,"NO",1407.39999999106,-2,4,-2.875,-1.125,-1.875,-2.875,0.375
"1",65,"NO",1407.39999999106,-2,4,-1.875,-1.125,-1.875,-2.875,0.375
"1",65,"NO",1407.39999999106,-2,4,-1.125,-1.125,-1.875,-2.875,0.375
"1",66,"NO",1269.80000001192,-2,4,0.125,-2.875,-0.875,-2.125,0.125
"1",66,"NO",1269.80000001192,-2,4,-2.125,-2.875,-0.875,-2.125,0.125
"1",66,"NO",1269.80000001192,-2,4,-0.875,-2.875,-0.875,-2.125,0.125
"1",66,"NO",1269.80000001192,-2,4,-2.875,-2.875,-0.875,-2.125,0.125
"1",67,"YES",1954.20000000298,0,6,2.875,2.375,0.375,0.125,-0.625
"1",67,"YES",1954.20000000298,0,6,0.125,2.375,0.375,0.125,-0.625
"1",67,"YES",1954.20000000298,0,6,-0.625,2.375,0.375,0.125,-0.625
"1",67,"YES",1954.20000000298,0,6,0.125,2.375,0.375,0.125,-0.625
"1",67,"YES",1954.20000000298,0,6,0.375,2.375,0.375,0.125,-0.625
"1",67,"YES",1954.20000000298,0,6,2.375,2.375,0.375,0.125,-0.625
"1",68,"NO",2114.59999999404,0,7,2.875,2.125,-0.375,0.625,0.875
"1",68,"NO",2114.59999999404,0,7,-0.125,2.125,-0.375,0.625,0.875
"1",68,"NO",2114.59999999404,0,7,-2.375,2.125,-0.375,0.625,0.875
"1",68,"NO",2114.59999999404,0,7,0.875,2.125,-0.375,0.625,0.875
"1",68,"NO",2114.59999999404,0,7,0.625,2.125,-0.375,0.625,0.875
"1",68,"NO",2114.59999999404,0,7,-0.375,2.125,-0.375,0.625,0.875
"1",68,"NO",2114.59999999404,0,7,2.125,2.125,-0.375,0.625,0.875
"1",69,"NO",1159.59999999404,0,3,0.625,-1.625,-2.625,0.625,NA
"1",69,"NO",1159.59999999404,0,3,-2.625,-1.625,-2.625,0.625,NA
"1",69,"NO",1159.59999999404,0,3,-1.625,-1.625,-2.625,0.625,NA
"1",70,"NO",1772.09999999404,0,5,0.125,-0.375,-0.625,2.875,-0.125
"1",70,"NO",1772.09999999404,0,5,-0.125,-0.375,-0.625,2.875,-0.125
"1",70,"NO",1772.09999999404,0,5,2.875,-0.375,-0.625,2.875,-0.125
"1",70,"NO",1772.09999999404,0,5,-0.625,-0.375,-0.625,2.875,-0.125
"1",70,"NO",1772.09999999404,0,5,-0.375,-0.375,-0.625,2.875,-0.125
"1",71,"NO",1310.5,0,4,2.875,-1.125,-0.375,-0.375,2.875
"1",71,"NO",1310.5,0,4,-0.375,-1.125,-0.375,-0.375,2.875
"1",71,"NO",1310.5,0,4,-0.375,-1.125,-0.375,-0.375,2.875
"1",71,"NO",1310.5,0,4,-1.125,-1.125,-0.375,-0.375,2.875
"1",72,"NO",1785.80000001192,0,5,0.875,-1.375,-1.375,1.125,0.125
"1",72,"NO",1785.80000001192,0,5,0.125,-1.375,-1.375,1.125,0.125
"1",72,"NO",1785.80000001192,0,5,1.125,-1.375,-1.375,1.125,0.125
"1",72,"NO",1785.80000001192,0,5,-1.375,-1.375,-1.375,1.125,0.125
"1",72,"NO",1785.80000001192,0,5,-1.375,-1.375,-1.375,1.125,0.125
"1",73,"NO",2251.59999999404,0,7,2.875,-1.375,-0.375,0.625,1.875
"1",73,"NO",2251.59999999404,0,7,-0.375,-1.375,-0.375,0.625,1.875
"1",73,"NO",2251.59999999404,0,7,-1.125,-1.375,-0.375,0.625,1.875
"1",73,"NO",2251.59999999404,0,7,1.875,-1.375,-0.375,0.625,1.875
"1",73,"NO",2251.59999999404,0,7,0.625,-1.375,-0.375,0.625,1.875
"1",73,"NO",2251.59999999404,0,7,-0.375,-1.375,-0.375,0.625,1.875
"1",73,"NO",2251.59999999404,0,7,-1.375,-1.375,-0.375,0.625,1.875
"1",74,"NO",1221.70000000298,-2,4,0.125,-0.125,-0.125,-0.625,0.125
"1",74,"NO",1221.70000000298,-2,4,-0.625,-0.125,-0.125,-0.625,0.125
"1",74,"NO",1221.70000000298,-2,4,-0.125,-0.125,-0.125,-0.625,0.125
"1",74,"NO",1221.70000000298,-2,4,-0.125,-0.125,-0.125,-0.625,0.125
"1",75,"YES",1321.70000000298,2,4,2.875,2.625,0.625,1.375,2.875
"1",75,"YES",1321.70000000298,2,4,1.375,2.625,0.625,1.375,2.875
"1",75,"YES",1321.70000000298,2,4,0.625,2.625,0.625,1.375,2.875
"1",75,"YES",1321.70000000298,2,4,2.625,2.625,0.625,1.375,2.875
"1",76,"YES",1497.19999998808,1,4,0.375,2.875,0.625,2.875,0.375
"1",76,"YES",1497.19999998808,1,4,2.875,2.875,0.625,2.875,0.375
"1",76,"YES",1497.19999998808,1,4,0.625,2.875,0.625,2.875,0.375
"1",76,"YES",1497.19999998808,1,4,2.875,2.875,0.625,2.875,0.375
"1",77,"NO",1936.59999999404,0,6,2.875,-0.625,-1.875,-0.625,-1.375
"1",77,"NO",1936.59999999404,0,6,1.125,-0.625,-1.875,-0.625,-1.375
"1",77,"NO",1936.59999999404,0,6,-1.375,-0.625,-1.875,-0.625,-1.375
"1",77,"NO",1936.59999999404,0,6,-0.625,-0.625,-1.875,-0.625,-1.375
"1",77,"NO",1936.59999999404,0,6,-1.875,-0.625,-1.875,-0.625,-1.375
"1",77,"NO",1936.59999999404,0,6,-0.625,-0.625,-1.875,-0.625,-1.375
"1",78,"YES",1939.10000000894,2,6,0.875,2.875,0.625,2.875,1.625
"1",78,"YES",1939.10000000894,2,6,0.125,2.875,0.625,2.875,1.625
"1",78,"YES",1939.10000000894,2,6,1.625,2.875,0.625,2.875,1.625
"1",78,"YES",1939.10000000894,2,6,2.875,2.875,0.625,2.875,1.625
"1",78,"YES",1939.10000000894,2,6,0.625,2.875,0.625,2.875,1.625
"1",78,"YES",1939.10000000894,2,6,2.875,2.875,0.625,2.875,1.625
"1",79,"NO",2268.5,-1,7,0.625,-2.875,0.125,-2.875,-1.625
"1",79,"NO",2268.5,-1,7,1.625,-2.875,0.125,-2.875,-1.625
"1",79,"NO",2268.5,-1,7,0.375,-2.875,0.125,-2.875,-1.625
"1",79,"NO",2268.5,-1,7,-1.625,-2.875,0.125,-2.875,-1.625
"1",79,"NO",2268.5,-1,7,-2.875,-2.875,0.125,-2.875,-1.625
"1",79,"NO",2268.5,-1,7,0.125,-2.875,0.125,-2.875,-1.625
"1",79,"NO",2268.5,-1,7,-2.875,-2.875,0.125,-2.875,-1.625
"1",80,"YES",1060.30000001192,1,3,2.875,2.875,2.875,2.875,NA
"1",80,"YES",1060.30000001192,1,3,2.875,2.875,2.875,2.875,NA
"1",80,"YES",1060.30000001192,1,3,2.875,2.875,2.875,2.875,NA
"1",81,"YES",2144.59999999404,2,7,2.875,2.125,0.625,1.625,-0.625
"1",81,"YES",2144.59999999404,2,7,2.375,2.125,0.625,1.625,-0.625
"1",81,"YES",2144.59999999404,2,7,0.125,2.125,0.625,1.625,-0.625
"1",81,"YES",2144.59999999404,2,7,-0.625,2.125,0.625,1.625,-0.625
"1",81,"YES",2144.59999999404,2,7,1.625,2.125,0.625,1.625,-0.625
"1",81,"YES",2144.59999999404,2,7,0.625,2.125,0.625,1.625,-0.625
"1",81,"YES",2144.59999999404,2,7,2.125,2.125,0.625,1.625,-0.625
"1",82,"NO",1721.5,-2,5,0.375,-1.625,-0.375,-1.125,-0.375
"1",82,"NO",1721.5,-2,5,-0.375,-1.625,-0.375,-1.125,-0.375
"1",82,"NO",1721.5,-2,5,-1.125,-1.625,-0.375,-1.125,-0.375
"1",82,"NO",1721.5,-2,5,-0.375,-1.625,-0.375,-1.125,-0.375
"1",82,"NO",1721.5,-2,5,-1.625,-1.625,-0.375,-1.125,-0.375
"1",83,"NO",1670.40000000596,-1,5,0.375,-1.625,-1.875,0.625,-1.875
"1",83,"NO",1670.40000000596,-1,5,-1.875,-1.625,-1.875,0.625,-1.875
"1",83,"NO",1670.40000000596,-1,5,0.625,-1.625,-1.875,0.625,-1.875
"1",83,"NO",1670.40000000596,-1,5,-1.875,-1.625,-1.875,0.625,-1.875
"1",83,"NO",1670.40000000596,-1,5,-1.625,-1.625,-1.875,0.625,-1.875
"1",84,"NO",1119.40000000596,-2,3,0.375,-2.875,-2.875,0.375,NA
"1",84,"NO",1119.40000000596,-2,3,-2.875,-2.875,-2.875,0.375,NA
"1",84,"NO",1119.40000000596,-2,3,-2.875,-2.875,-2.875,0.375,NA
"1",85,"NO",1882.89999999106,0,6,0.875,-0.875,-1.125,-1.875,0.125
"1",85,"NO",1882.89999999106,0,6,-2.125,-0.875,-1.125,-1.875,0.125
"1",85,"NO",1882.89999999106,0,6,0.125,-0.875,-1.125,-1.875,0.125
"1",85,"NO",1882.89999999106,0,6,-1.875,-0.875,-1.125,-1.875,0.125
"1",85,"NO",1882.89999999106,0,6,-1.125,-0.875,-1.125,-1.875,0.125
"1",85,"NO",1882.89999999106,0,6,-0.875,-0.875,-1.125,-1.875,0.125
"1",86,"YES",1285,2,4,0.375,2.875,0.875,2.375,0.375
"1",86,"YES",1285,2,4,2.375,2.875,0.875,2.375,0.375
"1",86,"YES",1285,2,4,0.875,2.875,0.875,2.375,0.375
"1",86,"YES",1285,2,4,2.875,2.875,0.875,2.375,0.375
"1",87,"YES",1382.39999999106,2,4,2.875,2.875,2.875,1.375,2.875
"1",87,"YES",1382.39999999106,2,4,1.375,2.875,2.875,1.375,2.875
"1",87,"YES",1382.39999999106,2,4,2.875,2.875,2.875,1.375,2.875
"1",87,"YES",1382.39999999106,2,4,2.875,2.875,2.875,1.375,2.875
"1",88,"NO",2554.90000000596,1,8,0.625,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,-0.625,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,-0.375,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,2.875,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,0.375,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,2.625,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,-2.875,-1.125,-2.875,2.625,0.375
"1",88,"NO",2554.90000000596,1,8,-1.125,-1.125,-2.875,2.625,0.375
"1",89,"YES",1826.70000000298,2,6,2.875,2.875,2.875,1.125,2.875
"1",89,"YES",1826.70000000298,2,6,-0.375,2.875,2.875,1.125,2.875
"1",89,"YES",1826.70000000298,2,6,2.875,2.875,2.875,1.125,2.875
"1",89,"YES",1826.70000000298,2,6,1.125,2.875,2.875,1.125,2.875
"1",89,"YES",1826.70000000298,2,6,2.875,2.875,2.875,1.125,2.875
"1",89,"YES",1826.70000000298,2,6,2.875,2.875,2.875,1.125,2.875
"1",90,"NO",1309.20000000298,0,4,2.875,-0.125,-2.875,-1.375,2.875
"1",90,"NO",1309.20000000298,0,4,-1.375,-0.125,-2.875,-1.375,2.875
"1",90,"NO",1309.20000000298,0,4,-2.875,-0.125,-2.875,-1.375,2.875
"1",90,"NO",1309.20000000298,0,4,-0.125,-0.125,-2.875,-1.375,2.875
"1",91,"YES",1312.29999999702,2,4,2.875,2.875,1.125,2.875,2.875
"1",91,"YES",1312.29999999702,2,4,2.875,2.875,1.125,2.875,2.875
"1",91,"YES",1312.29999999702,2,4,1.125,2.875,1.125,2.875,2.875
"1",91,"YES",1312.29999999702,2,4,2.875,2.875,1.125,2.875,2.875
"1",92,"YES",1365.70000000298,2,4,2.875,2.875,2.875,0.875,2.875
"1",92,"YES",1365.70000000298,2,4,0.875,2.875,2.875,0.875,2.875
"1",92,"YES",1365.70000000298,2,4,2.875,2.875,2.875,0.875,2.875
"1",92,"YES",1365.70000000298,2,4,2.875,2.875,2.875,0.875,2.875
"1",93,"YES",2009.90000000596,2,6,2.875,2.875,0.375,2.875,0.125
"1",93,"YES",2009.90000000596,2,6,2.875,2.875,0.375,2.875,0.125
"1",93,"YES",2009.90000000596,2,6,0.125,2.875,0.375,2.875,0.125
"1",93,"YES",2009.90000000596,2,6,2.875,2.875,0.375,2.875,0.125
"1",93,"YES",2009.90000000596,2,6,0.375,2.875,0.375,2.875,0.125
"1",93,"YES",2009.90000000596,2,6,2.875,2.875,0.375,2.875,0.125
"1",94,"NO",750.70000000298,0,2,0.125,-1.125,0.125,NA,NA
"1",94,"NO",750.70000000298,0,2,-1.125,-1.125,0.125,NA,NA
"1",95,"YES",2500.20000000298,1,8,2.875,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,2.875,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,2.875,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,-1.625,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,-1.625,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,2.875,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,-2.875,2.375,-2.875,2.875,-1.625
"1",95,"YES",2500.20000000298,1,8,2.375,2.375,-2.875,2.875,-1.625
"1",96,"NO",1084.29999999702,-2,3,0.125,-1.875,-2.875,0.125,NA
"1",96,"NO",1084.29999999702,-2,3,-2.875,-1.875,-2.875,0.125,NA
"1",96,"NO",1084.29999999702,-2,3,-1.875,-1.875,-2.875,0.125,NA
"1",97,"YES",796.09999999404,2,2,2.875,2.875,2.875,NA,NA
"1",97,"YES",796.09999999404,2,2,2.875,2.875,2.875,NA,NA
"1",98,"NO",1554.70000000298,0,5,0.375,1.375,-0.375,-1.375,-1.375
"1",98,"NO",1554.70000000298,0,5,-1.375,1.375,-0.375,-1.375,-1.375
"1",98,"NO",1554.70000000298,0,5,-1.375,1.375,-0.375,-1.375,-1.375
"1",98,"NO",1554.70000000298,0,5,-0.375,1.375,-0.375,-1.375,-1.375
"1",98,"NO",1554.70000000298,0,5,1.375,1.375,-0.375,-1.375,-1.375
"1",99,"NO",3196.59999999404,-1,10,0.625,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,0.875,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,-1.375,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,-2.875,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,-1.875,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,1.625,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,-0.125,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,-0.125,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,0.375,-1.625,0.375,-0.125,-0.125
"1",99,"NO",3196.59999999404,-1,10,-1.625,-1.625,0.375,-0.125,-0.125
"1",100,"YES",2315.5,2,7,2.875,2.875,1.875,-0.625,-0.625
"1",100,"YES",2315.5,2,7,1.875,2.875,1.875,-0.625,-0.625
